wavelength_A	flux_0Myr	flux_10Myr	flux_20Myr	flux_30Myr	flux_40Myr	flux_50Myr	flux_60Myr	flux_70Myr	flux_80Myr	flux_90Myr	flux_100Myr	flux_200Myr	flux_300Myr	flux_400Myr	flux_500Myr	flux_600Myr	flux_700Myr	flux_800Myr	flux_900Myr	flux_1000Myr
3151.0	1.2212915415992067e+42	4.0189945419669636e+41	2.0566195293793094e+41	1.2361274920631995e+41	9.826487100002868e+40	7.818763750613466e+40	6.276828796595958e+40	6.276828796595958e+40	5.032169712291783e+40	4.013094900158364e+40	4.013094900158364e+40	1.8983385688732395e+40	1.044378003224927e+40	7.530102471984664e+39	5.611317804927594e+39	4.505696495402104e+39	4.505696495402104e+39	3.697939254805909e+39	2.9153828376243006e+39	2.9153828376243006e+39
3156.0	1.219886780635537e+42	3.989322746592774e+41	2.0422769204836392e+41	1.2256849276182318e+41	9.735007565553271e+40	7.738537082772374e+40	6.206357757364105e+40	6.206357757364105e+40	4.966672229331687e+40	3.9489593880234265e+40	3.9489593880234265e+40	1.845612752089128e+40	1.0002607173105783e+40	7.150667689894391e+39	5.2603008212295044e+39	4.181110818206549e+39	4.181110818206549e+39	3.392863846602601e+39	2.6282582796478083e+39	2.6282582796478083e+39
3161.0	1.216445214420207e+42	3.93811145504681e+41	2.0242957555662573e+41	1.2149311704537199e+41	9.646098116655845e+40	7.664007396944202e+40	6.142319164592391e+40	6.142319164592391e+40	4.904801015071254e+40	3.883081153104052e+40	3.883081153104052e+40	1.7822407804060184e+40	9.506803293918829e+39	6.753434126279453e+39	4.9107129857557715e+39	3.86619684252748e+39	3.86619684252748e+39	3.102253900200928e+39	2.3645888480410034e+39	2.3645888480410034e+39
3166.0	1.2173326249991298e+42	3.9553021975946376e+41	2.0245753277449073e+41	1.216367901587453e+41	9.667022708917488e+40	7.688911995024548e+40	6.168771523879869e+40	6.168771523879869e+40	4.936422504837704e+40	3.922270598653734e+40	3.922270598653734e+40	1.8331919939464293e+40	1.000714030821688e+40	7.191437579561479e+39	5.319602762638764e+39	4.244072855810568e+39	4.244072855810568e+39	3.4584493295920514e+39	2.7028804874284475e+39	2.7028804874284475e+39
3171.0	1.2170009186475889e+42	3.951432299594589e+41	2.021987879010197e+41	1.2172703315437309e+41	9.68474957480793e+40	7.712544873307127e+40	6.195038410154458e+40	6.195038410154458e+40	4.968549133885265e+40	3.962834375737384e+40	3.962834375737384e+40	1.8795458755797694e+40	1.0383380591690482e+40	7.493355774757522e+39	5.58982571294223e+39	4.4901124420960383e+39	4.4901124420960383e+39	3.691946905843722e+39	2.92439025946849e+39	2.92439025946849e+39
3176.0	1.2155144501542259e+42	3.923441837256544e+41	2.0075270114940664e+41	1.2096927469964254e+41	9.62715783141668e+40	7.667913144173931e+40	6.158384259846365e+40	6.158384259846365e+40	4.935613836676879e+40	3.930641974920507e+40	3.930641974920507e+40	1.8574721493768547e+40	1.0222412662380409e+40	7.3576240165751e+39	5.466380538354133e+39	4.3744352780851544e+39	4.3744352780851544e+39	3.5810585034262016e+39	2.816411221704144e+39	2.816411221704144e+39
3181.0	1.2143855508235925e+42	3.886950925167971e+41	1.9871477707848568e+41	1.1924635749774883e+41	9.471372214605705e+40	7.526594049852849e+40	6.029732119024586e+40	6.029732119024586e+40	4.807731956654482e+40	3.7955765735718877e+40	3.7955765735718877e+40	1.742403846172482e+40	9.296836965163944e+39	6.578864060010099e+39	4.761992737554922e+39	3.734446709580794e+39	3.734446709580794e+39	2.986165274712221e+39	2.2622935115972926e+39	2.2622935115972926e+39
3186.0	1.2106629860403888e+42	3.850651896382782e+41	1.9730262155280177e+41	1.1876307705414279e+41	9.449209038769116e+40	7.52794420076793e+40	6.047247947615377e+40	6.047247947615377e+40	4.843377581679545e+40	3.8510632892413714e+40	3.8510632892413714e+40	1.8047120317780667e+40	9.836816515041455e+39	7.050029969354178e+39	5.195656143916608e+39	4.134556005701453e+39	4.134556005701453e+39	3.3574176764484485e+39	2.6060751952825773e+39	2.6060751952825773e+39
3191.0	1.2097512050313446e+42	3.8406012007944596e+41	1.965631655126306e+41	1.1823065557326328e+41	9.406007368910029e+40	7.493585927827918e+40	6.020720533692458e+40	6.020720533692458e+40	4.822860242815606e+40	3.83466248890062e+40	3.83466248890062e+40	1.7982911717292494e+40	9.808375511741185e+39	7.029801241665089e+39	5.1836918450271933e+39	4.126258153860729e+39	4.126258153860729e+39	3.3567137394452397e+39	2.6179757666048122e+39	2.6179757666048122e+39
3196.0	1.2096564846833248e+42	3.853042029772186e+41	1.9716984386823593e+41	1.1855505263095784e+41	9.42611384417168e+40	7.500197935521809e+40	6.018073879643367e+40	6.018073879643367e+40	4.813764032489474e+40	3.821185915404077e+40	3.821185915404077e+40	1.7897756977800095e+40	9.754175231003952e+39	6.977731680142749e+39	5.133695491831338e+39	4.081296761948805e+39	4.081296761948805e+39	3.318265143881632e+39	2.587005636306542e+39	2.587005636306542e+39
3201.0	1.1898984958440442e+42	3.848495149444445e+41	1.9758661945063203e+41	1.1917576653581109e+41	9.48995293097396e+40	7.566695471785893e+40	6.085448309743114e+40	6.085448309743114e+40	4.888123710764131e+40	3.905951292544316e+40	3.905951292544316e+40	1.8631424060260616e+40	1.0294659433597441e+40	7.41647328968941e+39	5.521634586272021e+39	4.4305837844034255e+39	4.4305837844034255e+39	3.637880389265004e+39	2.870716295832047e+39	2.870716295832047e+39
3206.0	1.1821430231773736e+42	3.830851879456692e+41	1.968362256991546e+41	1.1880315344745918e+41	9.46318692986932e+40	7.547429567739565e+40	6.070845766508162e+40	6.070845766508162e+40	4.87788887588955e+40	3.900329364920678e+40	3.900329364920678e+40	1.8686666107814648e+40	1.037762832329589e+40	7.49495931219976e+39	5.602035196436801e+39	4.509916959947756e+39	4.509916959947756e+39	3.718104769771585e+39	2.9546566118493577e+39	2.9546566118493577e+39
3211.0	1.2057886783018999e+42	3.804197899253366e+41	1.9472854808546194e+41	1.171465310694197e+41	9.315427522722976e+40	7.413615316039465e+40	5.949444583334428e+40	5.949444583334428e+40	4.761949462542373e+40	3.7853817771648844e+40	3.7853817771648844e+40	1.7798552977309535e+40	9.698091573182038e+39	6.926371981969145e+39	5.08929138472848e+39	4.042991922036132e+39	4.042991922036132e+39	3.283265018596911e+39	2.547050082456892e+39	2.547050082456892e+39
3216.0	1.2070203278501984e+42	3.794400811701364e+41	1.9441990849552756e+41	1.1709988572481348e+41	9.317462514449228e+40	7.42217210209618e+40	5.963397520491553e+40	5.963397520491553e+40	4.781731296256365e+40	3.81075672995833e+40	3.81075672995833e+40	1.7971940967087934e+40	9.808712995032045e+39	7.022041045202943e+39	5.180512457865751e+39	4.1277840854810704e+39	4.1277840854810704e+39	3.365618621661938e+39	2.63233153606913e+39	2.63233153606913e+39
3221.0	1.206019290425136e+42	3.7734460274724885e+41	1.942926381752721e+41	1.1736297859471422e+41	9.349927162524e+40	7.459535689625623e+40	6.00260386186091e+40	6.00260386186091e+40	4.824935129030315e+40	3.8591319023658515e+40	3.8591319023658515e+40	1.83858128303688e+40	1.0139355437031135e+40	7.302947809563085e+39	5.438260907437144e+39	4.362275158681004e+39	4.362275158681004e+39	3.582235124238905e+39	2.828907990817791e+39	2.828907990817791e+39
3226.0	1.205265554545404e+42	3.7604821666692544e+41	1.9289900608228554e+41	1.1623072151765315e+41	9.249506385101831e+40	7.370257698856435e+40	5.923470946140459e+40	5.923470946140459e+40	4.75257596419846e+40	3.790511447846904e+40	3.790511447846904e+40	1.781334094433186e+40	9.716684215659386e+39	6.969636894754188e+39	5.142195298566933e+39	4.0918247685779205e+39	4.0918247685779205e+39	3.32472335482443e+39	2.583518528474524e+39	2.583518528474524e+39
3231.0	1.2033183047785002e+42	3.718411715169397e+41	1.9121367902491333e+41	1.1534619197446489e+41	9.180414591306227e+40	7.314565144977184e+40	5.876273105797651e+40	5.876273105797651e+40	4.7075671484269e+40	3.7438015708092357e+40	3.7438015708092357e+40	1.743660108656649e+40	9.413277151324941e+39	6.711490384148517e+39	4.912238966843491e+39	3.88428453152604e+39	3.88428453152604e+39	3.1410115930026303e+39	2.4308484078068265e+39	2.4308484078068265e+39
3236.0	1.2024898334977567e+42	3.707077930730187e+41	1.9037477018504523e+41	1.1490618152584492e+41	9.150131170980619e+40	7.29406036597938e+40	5.861060792539587e+40	5.861060792539587e+40	4.693322722506028e+40	3.7280707343435817e+40	3.7280707343435817e+40	1.7303385253140262e+40	9.349113468797046e+39	6.673027734606038e+39	4.886384580775812e+39	3.8638322364312564e+39	3.8638322364312564e+39	3.125574768791067e+39	2.424609027263077e+39	2.424609027263077e+39
3241.0	1.2022872767737628e+42	3.714632115237976e+41	1.9057185059374294e+41	1.1523294100349391e+41	9.18602235487389e+40	7.332315999533212e+40	5.900470245240672e+40	5.900470245240672e+40	4.739117239340993e+40	3.783495818833495e+40	3.783495818833495e+40	1.7947290756511507e+40	9.893499199491367e+39	7.123056743904964e+39	5.290244133856043e+39	4.230985256359808e+39	4.230985256359808e+39	3.4671593946340583e+39	2.737289722040883e+39	2.737289722040883e+39
3246.0	1.2017168214396804e+42	3.717544601359469e+41	1.906089780670884e+41	1.1525639545492443e+41	9.189985874590986e+40	7.338221765468819e+40	5.908772239439266e+40	5.908772239439266e+40	4.753156242379307e+40	3.804407942663344e+40	3.804407942663344e+40	1.8305908601973974e+40	1.021198889456106e+40	7.384527950616098e+39	5.525861928428804e+39	4.444431355135648e+39	4.444431355135648e+39	3.6628257200501763e+39	2.908859503877728e+39	2.908859503877728e+39
3251.0	1.201024501478442e+42	3.699540198507607e+41	1.8966400804714005e+41	1.146220054654075e+41	9.137838493288383e+40	7.29619236359685e+40	5.874665755368556e+40	5.874665755368556e+40	4.723007537721927e+40	3.7750886832993207e+40	3.7750886832993207e+40	1.7984204315818412e+40	9.957586520505978e+39	7.190244419776717e+39	5.362885780219591e+39	4.299210163597121e+39	4.299210163597121e+39	3.5301977028246855e+39	2.796161220250848e+39	2.796161220250848e+39
3256.0	1.1999386352290412e+42	3.689381898012134e+41	1.89238471441723e+41	1.145819169460829e+41	9.142258696898854e+40	7.305202862359064e+40	5.885474798536396e+40	5.885474798536396e+40	4.738059385591586e+40	3.7966074748361295e+40	3.7966074748361295e+40	1.8347310475845275e+40	1.0320678896211007e+40	7.505175492542906e+39	5.660083096435843e+39	4.5743348347517776e+39	4.5743348347517776e+39	3.7940739462453595e+39	3.052959590620777e+39	3.052959590620777e+39
3261.0	1.1985381801149008e+42	3.6806257439547235e+41	1.8891490513804303e+41	1.145779420155833e+41	9.148854408046927e+40	7.316184329512603e+40	5.899105636702869e+40	5.899105636702869e+40	4.7560455466477795e+40	3.8201781273494256e+40	3.8201781273494256e+40	1.866544103052636e+40	1.0594347293554004e+40	7.728511939599224e+39	5.862975112137709e+39	4.762399101723232e+39	4.762399101723232e+39	3.973896616752499e+39	3.226045680756995e+39	3.226045680756995e+39
3266.0	1.1981864119282453e+42	3.654945032638565e+41	1.8775660094354644e+41	1.1404248390233377e+41	9.112828093377357e+40	7.294183180291551e+40	5.886264013872792e+40	5.886264013872792e+40	4.7498788079201585e+40	3.8188237974492506e+40	3.8188237974492506e+40	1.8669641822781017e+40	1.0565864444153215e+40	7.690576681991432e+39	5.817184488744018e+39	4.7181171012568996e+39	4.7181171012568996e+39	3.931078288036611e+39	3.183882807705928e+39	3.183882807705928e+39
3271.0	1.1978086085922099e+42	3.6453670936327676e+41	1.8711762972184686e+41	1.1354328792431491e+41	9.069212359665574e+40	7.256500364868919e+40	5.854512370438056e+40	5.854512370438056e+40	4.722378546077536e+40	3.794054957935063e+40	3.794054957935063e+40	1.8487283498325177e+40	1.0437549555931435e+40	7.595931395234677e+39	5.740105990746525e+39	4.6508648264934e+39	4.6508648264934e+39	3.8683447495738153e+39	3.123590665741579e+39	3.123590665741579e+39
3276.0	1.1959827746974804e+42	3.623640251935036e+41	1.8593372793260848e+41	1.1275864789888272e+41	9.00357181086534e+40	7.201052817770615e+40	5.806562317184614e+40	5.806562317184614e+40	4.677747341192032e+40	3.750188381495339e+40	3.750188381495339e+40	1.81091689180932e+40	1.0155912666046309e+40	7.374909504151566e+39	5.547457771978106e+39	4.4768135495426544e+39	4.4768135495426544e+39	3.706826079370512e+39	2.978888630921593e+39	2.978888630921593e+39
3281.0	1.1931359247510001e+42	3.607258456512039e+41	1.8535685533295878e+41	1.1245066671487625e+41	8.979299098789464e+40	7.182163501436459e+40	5.791216960451636e+40	5.791216960451636e+40	4.665399100581533e+40	3.7400628884715776e+40	3.7400628884715776e+40	1.8008369650802344e+40	1.0074671508557538e+40	7.308654623141455e+39	5.485966622923873e+39	4.4197589625285124e+39	4.4197589625285124e+39	3.6496723845102334e+39	2.91846999867846e+39	2.91846999867846e+39
3286.0	1.1952621870143201e+42	3.596056140219898e+41	1.8495244488770998e+41	1.1235910985795718e+41	8.977135373761182e+40	7.185716357865694e+40	5.798696975065755e+40	5.798696975065755e+40	4.677860502712976e+40	3.7577199924871344e+40	3.7577199924871344e+40	1.8215610436079964e+40	1.0236781446046816e+40	7.431373513837465e+39	5.582282599474192e+39	4.501078861823319e+39	4.501078861823319e+39	3.7169571527594875e+39	2.967375947806613e+39	2.967375947806613e+39
3291.0	1.1947091314118755e+42	3.5773035772940155e+41	1.843776361553928e+41	1.1247767777489005e+41	9.000352916034436e+40	7.2139930055189715e+40	5.828166109132492e+40	5.828166109132492e+40	4.710708901315983e+40	3.795452132357299e+40	3.795452132357299e+40	1.8707395391996292e+40	1.068870483810242e+40	7.814971189440062e+39	5.944045182453836e+39	4.836447708941577e+39	4.836447708941577e+39	4.04025928288982e+39	3.2839090040775864e+39	3.2839090040775864e+39
3296.0	1.1940869683537547e+42	3.572524910905791e+41	1.838938376666302e+41	1.1210657509444258e+41	8.972501639256823e+40	7.194568966071575e+40	5.814843395243201e+40	5.814843395243201e+40	4.702363931968613e+40	3.7912989852868775e+40	3.7912989852868775e+40	1.875009563418469e+40	1.0756480701915284e+40	7.878660607193398e+39	6.0063258398475e+39	4.897607870580381e+39	4.897607870580381e+39	4.098947744797145e+39	3.3367675324177167e+39	3.3367675324177167e+39
3301.0	1.1936234086513338e+42	3.563573462499978e+41	1.831575042526959e+41	1.1148732796731475e+41	8.920107742301826e+40	7.152429246493028e+40	5.781706579587955e+40	5.781706579587955e+40	4.676234977110718e+40	3.770789035253052e+40	3.770789035253052e+40	1.859759872520745e+40	1.0614029859045689e+40	7.75266203137659e+39	5.882723928486221e+39	4.781129396761829e+39	4.781129396761829e+39	3.9854991074093576e+39	3.2225312506870646e+39	3.2225312506870646e+39
3306.0	1.1932177709489655e+42	3.544955402837896e+41	1.8218517715866696e+41	1.1080812361124115e+41	8.860420348822265e+40	7.099685505455137e+40	5.73487433707125e+40	5.73487433707125e+40	4.632588991760134e+40	3.7284398375782686e+40	3.7284398375782686e+40	1.8189118334082035e+40	1.0262355807129997e+40	7.45538776194635e+39	5.608983384523739e+39	4.531146226366836e+39	4.531146226366836e+39	3.747370741330696e+39	2.985911896766699e+39	2.985911896766699e+39
3311.0	1.1923941318998625e+42	3.536837246108031e+41	1.8192551239483198e+41	1.1067688631416799e+41	8.85078670693436e+40	7.092920081957874e+40	5.730783119088138e+40	5.730783119088138e+40	4.631853632881882e+40	3.731139912821975e+40	3.731139912821975e+40	1.8250815631459022e+40	1.0337429509035119e+40	7.530555559596946e+39	5.686781844459234e+39	4.60833386163283e+39	4.60833386163283e+39	3.820811776152428e+39	3.054357822592726e+39	3.054357822592726e+39
3316.0	1.1916688788098912e+42	3.5209491120418635e+41	1.813171010078596e+41	1.1033184454703067e+41	8.82384761671855e+40	7.072422973642826e+40	5.715240201406106e+40	5.715240201406106e+40	4.621026294623973e+40	3.7250917056945184e+40	3.7250917056945184e+40	1.8231833150076859e+40	1.0321727933390668e+40	7.517539238532282e+39	5.67652918371419e+39	4.5992658832158867e+39	4.5992658832158867e+39	3.814834537084165e+39	3.0526512630725155e+39	3.0526512630725155e+39
3321.0	1.1908830343980871e+42	3.5097550833007924e+41	1.8047887454487804e+41	1.098000307133618e+41	8.781177897705538e+40	7.037575562414934e+40	5.68599867314672e+40	5.68599867314672e+40	4.594927307350269e+40	3.7001340743154766e+40	3.7001340743154766e+40	1.809242294980352e+40	1.0247240773198304e+40	7.464183016311952e+39	5.63866863846371e+39	4.566862223072801e+39	4.566862223072801e+39	3.7920209035322276e+39	3.047333802630557e+39	3.047333802630557e+39
3326.0	1.1841419519070738e+42	3.487593623376065e+41	1.794757869712346e+41	1.0928314361857418e+41	8.742770689663564e+40	7.008928790536603e+40	5.664006166276833e+40	5.664006166276833e+40	4.577097604956746e+40	3.684732576453596e+40	3.684732576453596e+40	1.8028215472898194e+40	1.0210961238038472e+40	7.4346502035681e+39	5.615233202293973e+39	4.5473229132973726e+39	4.5473229132973726e+39	3.777307667312249e+39	3.0392168721562576e+39	3.0392168721562576e+39
3331.0	1.1853840857533058e+42	3.4712274040123325e+41	1.787274998360235e+41	1.090121780037186e+41	8.726925064203491e+40	7.001196682400647e+40	5.660990841934025e+40	5.660990841934025e+40	4.578769491286505e+40	3.691171119403574e+40	3.691171119403574e+40	1.8105370129008516e+40	1.0285509096086431e+40	7.505145637975165e+39	5.683374557512509e+39	4.6107733067079306e+39	4.6107733067079306e+39	3.8318548521061205e+39	3.0787464619731295e+39	3.0787464619731295e+39
3336.0	1.1883693896484195e+42	3.4362104105167284e+41	1.77750383587756e+41	1.083796547236635e+41	8.673011144003607e+40	6.955592826143679e+40	5.622685980386532e+40	5.622685980386532e+40	4.544314757486525e+40	3.657426435240046e+40	3.657426435240046e+40	1.7834709473674006e+40	1.008607923900615e+40	7.345363793835104e+39	5.540153595502347e+39	4.4795946112066064e+39	4.4795946112066064e+39	3.7071221521175207e+39	2.960929722138246e+39	2.960929722138246e+39
3341.0	1.1929321089221795e+42	3.4190909159378983e+41	1.77022079089271e+41	1.080519573346096e+41	8.650830895481373e+40	6.940774931059026e+40	5.611864380906226e+40	5.611864380906226e+40	4.536728971363171e+40	3.6531800095566185e+40	3.6531800095566185e+40	1.7866168532063088e+40	1.0146333656765253e+40	7.408279567793345e+39	5.611732575806834e+39	4.5509815620384853e+39	4.5509815620384853e+39	3.7818514862075116e+39	3.0423615870652996e+39	3.0423615870652996e+39
3346.0	1.1909658480131901e+42	3.421540349092894e+41	1.7649259862628767e+41	1.0767324700378128e+41	8.619935577680359e+40	6.9158433428015e+40	5.591656535980129e+40	5.591656535980129e+40	4.520451984412836e+40	3.640875612850903e+40	3.640875612850903e+40	1.7785815635765143e+40	1.0073227933960135e+40	7.343690059851928e+39	5.552726421253241e+39	4.50065993962077e+39	4.50065993962077e+39	3.7368280590293836e+39	2.9988020255333e+39	2.9988020255333e+39
3351.0	1.184625248905582e+42	3.4133835637959473e+41	1.7591128611597948e+41	1.0722245094683055e+41	8.582301530577461e+40	6.885154492172406e+40	5.566474929518536e+40	5.566474929518536e+40	4.498933950415408e+40	3.6217726729748877e+40	3.6217726729748877e+40	1.7670306636495464e+40	9.982387129535971e+39	7.261676068256276e+39	5.474253204179385e+39	4.4271569491170263e+39	4.4271569491170263e+39	3.668212855589558e+39	2.936120266851545e+39	2.936120266851545e+39
3356.0	1.1857253422915362e+42	3.3947386121154976e+41	1.7502803125636584e+41	1.0683114347831197e+41	8.557825995833623e+40	6.872741537167809e+40	5.56207828804699e+40	5.56207828804699e+40	4.501460246449612e+40	3.6298077462965893e+40	3.6298077462965893e+40	1.7801578013996228e+40	1.0109309801432905e+40	7.370377162264175e+39	5.564413883668942e+39	4.506498495169749e+39	4.506498495169749e+39	3.730730157246026e+39	2.972640658832077e+39	2.972640658832077e+39
3361.0	1.1855704414781251e+42	3.375618017924658e+41	1.7387220558848745e+41	1.058793021161838e+41	8.470386374035377e+40	6.791730747374044e+40	5.487947743771252e+40	5.487947743771252e+40	4.428310984532311e+40	3.5534451323024033e+40	3.5534451323024033e+40	1.7040655217722248e+40	9.490307678030551e+39	6.862757508827296e+39	5.102473519283551e+39	4.0844310771352745e+39	4.0844310771352745e+39	3.326036702426472e+39	2.572595439906418e+39	2.572595439906418e+39
3366.0	1.1853952197096853e+42	3.3778535759997263e+41	1.7391424094452748e+41	1.0600013041010835e+41	8.48466645404362e+40	6.807696868845503e+40	5.505046032215035e+40	5.505046032215035e+40	4.450270278261358e+40	3.5828371599287135e+40	3.5828371599287135e+40	1.744970192414434e+40	9.822784363483027e+39	7.124494544835417e+39	5.3384967498043276e+39	4.3028923951345676e+39	4.3028923951345676e+39	3.539397006022989e+39	2.784526283563835e+39	2.784526283563835e+39
3371.0	1.1851112423870521e+42	3.359836670516723e+41	1.7300032130063393e+41	1.0535381681201602e+41	8.42933572264515e+40	6.760656237190137e+40	5.464622590530581e+40	5.464622590530581e+40	4.413249221491814e+40	3.5473835879325125e+40	3.5473835879325125e+40	1.7115122399417178e+40	9.528802641098491e+39	6.875625956189887e+39	5.112767379682885e+39	4.0985341705695934e+39	4.0985341705695934e+39	3.34898706862206e+39	2.6054731200534748e+39	2.6054731200534748e+39
3376.0	1.1846843903076751e+42	3.354660200441417e+41	1.72889688832701e+41	1.0553589196465703e+41	8.453681549834949e+40	6.788666740252459e+40	5.49431812419255e+40	5.49431812419255e+40	4.44756292197169e+40	3.5878296328116773e+40	3.5878296328116773e+40	1.7610172369919675e+40	9.990208374154481e+39	7.272552475173607e+39	5.483764003754463e+39	4.438103407338054e+39	4.438103407338054e+39	3.6756315570349405e+39	2.9299214928410735e+39	2.9299214928410735e+39
3381.0	1.1844620988730225e+42	3.3353574054237927e+41	1.718783259111076e+41	1.0498603011720755e+41	8.411703742686949e+40	6.755727419095043e+40	5.467099950844994e+40	5.467099950844994e+40	4.423641512212668e+40	3.5653501678276254e+40	3.5653501678276254e+40	1.748577319777984e+40	9.925900042499741e+39	7.229017526278562e+39	5.456502280699303e+39	4.41789450951193e+39	4.41789450951193e+39	3.6640914490671755e+39	2.9311879773513543e+39	2.9311879773513543e+39
3386.0	1.1815770256272331e+42	3.317626537721416e+41	1.7134279954141709e+41	1.048966950989486e+41	8.410437549350731e+40	6.759594716122182e+40	5.474160874328126e+40	5.474160874328126e+40	4.435707142850534e+40	3.5838126481629253e+40	3.5838126481629253e+40	1.7715637892078834e+40	1.0130736078147619e+40	7.406404701640551e+39	5.616213769802926e+39	4.5663227018233016e+39	4.5663227018233016e+39	3.798086305333684e+39	3.0435554370978754e+39	3.0435554370978754e+39
3391.0	1.1784360857966163e+42	3.317693609497197e+41	1.709184672884576e+41	1.0445543004477194e+41	8.37257306345097e+40	6.728394330787234e+40	5.448964604529674e+40	5.448964604529674e+40	4.415200714925311e+40	3.566632181908779e+40	3.566632181908779e+40	1.7630047937206013e+40	1.0055164272671741e+40	7.331698852502938e+39	5.542550378374698e+39	4.496605744061413e+39	4.496605744061413e+39	3.732262509311843e+39	2.979610986661832e+39	2.979610986661832e+39
3396.0	1.1827609136894643e+42	3.306334533307637e+41	1.7048533976214652e+41	1.044563798273709e+41	8.381165740629812e+40	6.741901220968704e+40	5.464482942751005e+40	5.464482942751005e+40	4.433817743847591e+40	3.5885528942523954e+40	3.5885528942523954e+40	1.7901074024551234e+40	1.0319741779239216e+40	7.56458658875287e+39	5.764332651549413e+39	4.697695959935359e+39	4.697695959935359e+39	3.9232886064874836e+39	3.1700402972814056e+39	3.1700402972814056e+39
3401.0	1.1832509164688505e+42	3.300422786944912e+41	1.7022751858347308e+41	1.0438731326040917e+41	8.378918221633288e+40	6.743003333044232e+40	5.468252903921892e+40	5.468252903921892e+40	4.440524010647723e+40	3.597816396837357e+40	3.597816396837357e+40	1.8090240290205707e+40	1.0485537002169036e+40	7.692548883521735e+39	5.877520660422149e+39	4.7991049894215504e+39	4.7991049894215504e+39	4.0212961556173937e+39	3.27007277715025e+39	3.27007277715025e+39
3406.0	1.1814099527831019e+42	3.282953841989912e+41	1.6915975711253275e+41	1.0348567075795792e+41	8.298763296103168e+40	6.672429814486115e+40	5.40572744809808e+40	5.40572744809808e+40	4.38074280812653e+40	3.5369986832828493e+40	3.5369986832828493e+40	1.7560941343271703e+40	1.0038057343932556e+40	7.306007961315299e+39	5.514802640607543e+39	4.4644022713181496e+39	4.4644022713181496e+39	3.70354155550761e+39	2.9656485581722904e+39	2.9656485581722904e+39
3411.0	1.1767073712019317e+42	3.27144805481276e+41	1.6872825141171714e+41	1.03328873470338e+41	8.289560801399595e+40	6.668019724366587e+40	5.404438597711111e+40	5.404438597711111e+40	4.384356610404268e+40	3.546770292144926e+40	3.546770292144926e+40	1.7696818863419363e+40	1.016112156675188e+40	7.417138139510247e+39	5.619642592689289e+39	4.564051527363498e+39	4.564051527363498e+39	3.792338250305989e+39	3.034546544691396e+39	3.034546544691396e+39
3416.0	1.174618215002668e+42	3.2626546463333677e+41	1.6827966152716562e+41	1.0313015704945097e+41	8.276377456741839e+40	6.660029993505906e+40	5.40006011693908e+40	5.40006011693908e+40	4.385008692474976e+40	3.5538289183868113e+40	3.5538289183868113e+40	1.778790685996739e+40	1.0241023109550778e+40	7.490859798034987e+39	5.692799884124327e+39	4.636279635130347e+39	4.636279635130347e+39	3.859359752633661e+39	3.087838992145557e+39	3.087838992145557e+39
3421.0	1.1604255514696457e+42	3.260297740096186e+41	1.681032881226957e+41	1.0307015405891819e+41	8.271651720997214e+40	6.655298406127138e+40	5.396214469134346e+40	5.396214469134346e+40	4.381284846921509e+40	3.549408531363014e+40	3.549408531363014e+40	1.7794276163326e+40	1.0295618388405187e+40	7.551286355492119e+39	5.762396215707021e+39	4.7030192537516894e+39	4.7030192537516894e+39	3.9314713954312804e+39	3.1751378678202245e+39	3.1751378678202245e+39
3426.0	1.1444889163050074e+42	3.26751496695471e+41	1.6847636609477668e+41	1.0328096386219257e+41	8.28443733680458e+40	6.66122562037787e+40	5.399805911805343e+40	5.399805911805343e+40	4.386895204511525e+40	3.558669709774436e+40	3.558669709774436e+40	1.796573887869702e+40	1.0441698032518407e+40	7.66733658133389e+39	5.86590049178411e+39	4.795611382441497e+39	4.795611382441497e+39	4.01849662375001e+39	3.258072760650247e+39	3.258072760650247e+39
3431.0	1.1335833342989714e+42	3.259365158574356e+41	1.6827861609721826e+41	1.0328094695408434e+41	8.287868166141165e+40	6.666749704912231e+40	5.407073579987445e+40	5.407073579987445e+40	4.397749041833094e+40	3.574326758201812e+40	3.574326758201812e+40	1.8196675453735585e+40	1.0667978198602192e+40	7.869048247081756e+39	6.055510453263511e+39	4.9712313478005817e+39	4.9712313478005817e+39	4.185394747162563e+39	3.419088401373272e+39	3.419088401373272e+39
3436.0	1.1320144009115809e+42	3.2390746990974083e+41	1.6719820413803236e+41	1.0260739931686051e+41	8.232159703928775e+40	6.61997237469783e+40	5.366759261004649e+40	5.366759261004649e+40	4.361233403389695e+40	3.540368848579532e+40	3.540368848579532e+40	1.790376376546253e+40	1.0427395885996341e+40	7.667693302367739e+39	5.870303852005457e+39	4.805243685324506e+39	4.805243685324506e+39	4.0280202576096094e+39	3.261560030311722e+39	3.261560030311722e+39
3441.0	1.1303365052016265e+42	3.2185691418931274e+41	1.6600503604410467e+41	1.0166101165119437e+41	8.148422578355405e+40	6.546348205717336e+40	5.301642140023704e+40	5.301642140023704e+40	4.3000111245952907e+40	3.479286843431166e+40	3.479286843431166e+40	1.7328468952671153e+40	9.933611468663775e+39	7.247945609736037e+39	5.482932355299965e+39	4.450637670162428e+39	4.450637670162428e+39	3.689576083753401e+39	2.922104675417857e+39	2.922104675417857e+39
